보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
갈현1동,1,연서로29길 34-9,430-13,37.6200570000,126.9170480000,2015,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,연서로29길 34-9,432-12,37.6202620000,126.9167500000,2015,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,연서로29길 34-11,432-8,37.6204000000,126.9170770000,2019,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 23,430-17,37.6205360000,126.9172220000,2006,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 21-31,426-18,37.6222130000,126.9172660000,2015,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 21,430-2,37.6206531400,126.9174504000,2022,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 24-6,429-34,37.6208430000,126.9172740000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 24-12,429-29,37.6212030000,126.9172350000,2018,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로36길 4-1,429-26,37.6214190000,126.9172210000,2006,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로 276,428-8,37.6214250000,126.9168580000,2008,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로36길 8,429-1,37.6214590000,126.9175490000,2011,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로36길 6-6,429-24,37.6212500000,126.9173590000,2007,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로36길 8,429-1,37.6214590000,126.9175490000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로36길 3-5,427-15,37.6217430000,126.9170910000,2018,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로85길 14-8,407-19,37.6225090000,126.9181000000,2018,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 18-19,419-22,37.6250760000,126.9179720000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로 863-4,395-7,37.6200210000,126.9199940000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로 855-20,396-9,37.6195970000,126.9198520000,,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로 863-8,395-28,37.6198200000,126.9196910000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로 855-14,396-16,37.6194540000,126.9200360000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로 855-8,396-13,37.6192200000,126.9201070000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로 855-16,396-8,37.6195010000,126.9202620000,2006,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,연서로29길 8-8,398-5,37.6189280000,126.9196700000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,연서로29길 14-8,399-4,37.6192560000,126.9190530000,2008,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,연서로29길 14-4,399-15,37.6191910000,126.9188160000,2007,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,연서로29길 20-18,400-16,37.6197700000,126.9190910000,2008,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로 863-13,400-1,37.6199426000,126.9193892000,2021,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,연서로29길 20-25,402-29,37.6201050000,126.9192560000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,연서로29길 20-25,402-8,37.6200609100,126.9192295000,,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로 863-11,402-24,37.6201390000,126.9190290000,2008,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,연서로29길 20-17,402-34,37.6199380000,126.9187940000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 5-20,402-40,37.6200340000,126.9184420000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 5-29,402-40,37.6200722200,126.9185486000,2022,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,연서로29길 22-18,401-9,37.6198170000,126.9183200000,2008,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,연서로29길 22-12,401-12,37.6198060000,126.9181500000,2018,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,연서로29길 22-13,431-4,37.6198920000,126.9177070000,2006,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,연서로29길 22-13,431-4,37.6198920000,126.9177070000,2006,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,연서로29길 30-18,431-1,37.6202520000,126.9176790000,2007,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 17-11,403-35,37.6204138200,126.9179554000,,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 17-17,403-7,37.6204800000,126.9179930000,2019,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 17-20,402-19,37.6201590000,126.9182810000,2008,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 17-26,402-10,37.6203130000,126.9183920000,2007,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 5-35,402-37,37.6204120900,126.9186001000,2022,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 5-25,402-37,37.6203230000,126.9185170000,2006,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 5-13,402-31,37.6202530000,126.9187100000,2007,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 5-18,403-16,37.6206570000,126.9185460000,2007,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 5-21,402-9,37.6203610000,126.9186970000,2008,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 5-15,402-7,37.6202360000,126.9188460000,2011,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로85길 2,393-18,37.6223040000,126.9193600000,2008,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로85길 6,393-13,37.6221750000,126.9190450000,2011,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로85길 6-14,393-8,37.6226000000,126.9191520000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로85길 6-10,393-14,37.6225280000,126.9191980000,2006,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 5-9,393-4,37.6227530000,126.9191610000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 5,393-2,37.6231940000,126.9191550000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 17-21,410-24,37.6228170000,126.9183450000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 17-21,410-24,37.6228445700,126.9183849000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 17-15,410-21,37.6228320000,126.9179590000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 9-13,410-16,37.6229510000,126.9182290000,2007,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 9-5,409-9,37.6230640000,126.9187150000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로85길 10-12,408-11,37.6225950000,126.9186990000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로85길 10-4,408-8,37.6222710000,126.9186470000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로85길 9-1,406-10,37.6219720000,126.9185380000,2007,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로85길 7-1,406-2,37.6219030000,126.9188560000,2011,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로36길 20,405-1,37.6217019500,126.9188808000,2023,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 6-16,394-15,37.6270940000,126.9160170000,2011,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로36길 17,406-13,37.6218100000,126.9185630000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로85길 9-2,406-7,37.6220100000,126.9186850000,2008,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로36길 15,406-46,37.6218900000,126.9184260000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로36길 13,406-22,37.6216980000,126.9180890000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로36 13-2,406-20,37.6218600000,126.9180980000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로36길 9,406-27,37.6216500000,126.9177720000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로36길 11-1,406-24,37.6218580000,126.9179050000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로36길 9-4,406-28,37.6218300000,126.9177920000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로85길 13,406-32,37.6219860000,126.9180620000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로85가길 18,407-28,37.6221810000,126.9177760000,2011,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로85길 14,407-17,37.6221840000,126.9180710000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로85길 12-4,407-8,37.6222860000,126.9183300000,2001,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 6-29,405-22,37.6213800000,126.9187730000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 6-8,394-7,37.6213300000,126.9192500000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 7-1,403-1,37.6208690000,126.9190640000,2011,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 12-5,404-13,37.6210890000,126.9184720000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 13,403-20,37.6207090000,126.9183300000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 12-7,404-12,37.6211790000,126.9184700000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 12-7,404-12,37.6211790000,126.9184700000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 15-1,403-27,37.6206790000,126.9179900000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 16-5,404-23,37.6210030000,126.9179400000,2007,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 16-7,404-21,37.6211020000,126.9179280000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 20-18,405-13,37.6212550000,126.9179710000,2007,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 20-11,429-2,37.6211260000,126.9175990000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 20,429-10,37.6208070300,126.9176353000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 19,430-1,37.6206985200,126.9176069000,2023,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,연서로29길 22-13,431-4,37.6198920000,126.9177070000,2006,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로83길 17-4,430-6,37.6205753600,126.9176888000,2021,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,연서로29길 30-16,431-15,37.6201970000,126.9175220000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,연서로29길 30-15,430-23,37.6202750000,126.9171810000,2007,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,,431-3,37.6199070000,126.9173790000,2019,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로85길 10-14,408-1,37.6226960000,126.9188560000,2011,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로85길 18-15,426-4,37.6223240000,126.9175470000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로36길 9-7,427-1,37.6218640000,126.9174970000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로85길 18-1,426-6,37.6221688600,126.9176230000,2023,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로36길 3-10,427-9,37.6219700000,126.9173710000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로85길 18-3,426-5,37.6222861900,126.9176270000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 21-27,426-16,37.6223681700,126.9172280000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 21-13,425-15,37.6230060000,126.9172770000,2018,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 17-11,410-20,37.6228835700,126.9178184000,2018,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 21-31,426-18,37.6222411800,126.9172532000,2018,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 21-29,426-17,37.6223480000,126.9172410000,2019,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 21-13,426-15,37.6228050000,126.9170420000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로 294,427-29,37.6226790000,126.9170440000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 25-5,425-6,37.6231680000,126.9173310000,2016,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 17-4,425-8,37.6232204700,126.9176997000,2016,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,,424-19,37.6236660000,126.9175510000,2018,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 19-1,425-3,37.6235380000,126.9173940000,2019,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로 300(삼거리쪽),548,37.6235720000,126.9171220000,2014,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로 302-1,424-10,37.6238260000,126.9172990000,2011,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 18-7,424-14,37.6238509200,126.9177574000,2021,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로 302-7,424-13,37.6238100000,126.9175490000,2009,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 18-7,424-15,37.6237480000,126.9176740000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로 302-6,424-3,37.6239450000,126.9174670000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로 306-7,423-5,37.6240190000,126.9176930000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로 306-7,423-5,37.6240575000,126.9176825000,2023,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로 306-6,424-2,37.6238820000,126.9175360000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로 306-3,423-27,37.6240430000,126.9173980000,2018,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 19-8,423-8,37.6242700000,126.9175870000,2008,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로 308-2,423-25,37.6241770000,126.9172710000,2011,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 19-7,423-9,37.6244050000,126.9176080000,2010,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 19,423-10,37.6246424400,126.9176589000,2020,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 21,423-12,37.6246660000,126.9174790000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 17-1,423-1,37.6244970000,126.9177420000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 17-8,423-3,37.6241990000,126.9177130000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 13,414-19,37.6245356300,126.9181933000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 13-8,414-24,37.6241570000,126.9180310000,2007,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 13,414-19,37.6244920000,126.9182180000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 11-1,414-10,37.6244750000,126.9183320000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 11-6,414-12,37.6243130000,126.9183340000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 6-30,414-14,37.6242700000,126.9185840000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 6-25,411-2,37.6237730000,126.9184100000,2015,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 17-11,414-26,37.6240300000,126.9179080000,2015,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 10-10,411-1,37.6238370000,126.9185560000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 10-16,411-10,37.6237180000,126.9182860000,2016,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 6-19,412-8,37.6238940000,126.9188390000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 12-1,411-22,37.6234910000,126.9181420000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 10-10,411-25,37.6234410000,126.9185280000,2007,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로87길 8-1,412-5,37.6234502800,126.9187637000,2007,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 18-19,419-21,37.6250760000,126.9179720000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 12-11,416-3,37.6251440000,126.9185600000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 12-3,415-10,37.6247460000,126.9184190000,2018,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 12-11,416-3,37.6251440000,126.9185600000,2006,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 12-14,415-23,37.6247870000,126.9189160000,2006,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 6-11,416-7,37.6250050000,126.9190950000,2008,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 6-8,391-24,37.6249620000,126.9193560000,2004,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 6-10,391-23,37.6250430400,126.9193090000,2021,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 6-15,391-22,37.6251340000,126.9193870000,2006,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 6-15,417-5,37.6253110000,126.9191350000,2005,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 18-22,416-1,37.6252900000,126.9187510000,2008,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 18-22,416-1,37.6254169400,126.9187503000,2020,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 6-20,391-5,,,2020,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 6-14,391-22,37.6251779000,126.9193411000,2021,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 6-20,391-5,,,2021,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로 340-10,418-9,37.6259371200,126.9192667000,2021,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로 332-7,418-15,37.6256700000,126.9188920000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,통일로89길 18-37,418-23,37.6256230000,126.9187570000,2017,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로 332-4,418-17,37.6258480000,126.9186740000,2008,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로 340-7,390-6,37.6262240000,126.9193940000,2003,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로47길 28,12-386,37.6283370000,126.9169280000,2018,,02-351-7944,서울특별시 은평구청,2026-02-26
갈현1동,1,갈현로47길 30,12-385,37.6285171600,126.9167540000,2018,,02-351-7944,서울특별시 은평구청,2026-02-26
